State County,Year,State,Salary,Previous Year Salary,Salary change,pcp,anomaly_pcp,tmax,anomaly_tmax,tmin,anomaly_tmin,tavg,anomaly_tavg,Fires,Tornados,Floods,Hurricanes,Severe Storms
North Carolina Burke County,2018, North Carolina,35.60799391245144,34.256564046640385,3.795299081250648,23.38,2.03,48.6,0.8,26.7,1.0,37.6,0.9,0,0,0,1,0
North Carolina Burke County,2019, North Carolina,35.89618583309435,35.60799391245144,0.8028483081264067,41.8,0.71,64.9,-1.9,42.4,-1.7,53.7,-1.8,0,0,0,1,0
North Carolina Burke County,2020, North Carolina,35.77955928301266,35.89618583309435,-0.3259585987607797,29.14,-8.03,60.5,-1.3,40.0,-1.0,50.3,-1.2,0,0,0,1,0
North Carolina Cabarrus County,2012, North Carolina,34.69905108586171,34.69905108586171,0.0,40.44,-4.07,59.8,0.9,43.1,1.4,51.5,1.1,0,0,0,0,0
North Carolina Cabarrus County,2013, North Carolina,35.619642424032435,34.69905108586171,2.584504715717202,19.19,4.11,73.9,-0.6,44.2,-0.1,59.1,-0.3,0,0,0,0,0
North Carolina Cabarrus County,2014, North Carolina,36.156938193561686,35.619642424032435,1.4860101445894147,32.51,9.04,58.9,-1.7,36.3,1.1,47.6,-0.3,0,0,0,0,0
North Carolina Cabarrus County,2015, North Carolina,37.34945480417625,36.156938193561686,3.192862163228201,17.14,-3.02,66.8,1.7,37.5,0.6,52.1,1.1,0,0,0,0,0
North Carolina Cabarrus County,2016, North Carolina,37.98767987065481,37.34945480417625,1.6800843553796123,26.16,-2.54,59.3,-0.4,37.4,0.1,48.3,-0.2,0,0,0,0,0
North Carolina Cabarrus County,2017, North Carolina,38.26452716388352,37.98767987065481,0.7235089879537605,23.52,-2.71,50.0,0.7,26.3,0.0,38.1,0.3,0,0,0,0,0
North Carolina Cabarrus County,2018, North Carolina,39.2977303070761,38.26452716388352,2.629167473844016,16.72,1.19,56.2,-0.1,31.7,0.0,44.0,0.0,0,0,0,2,0
North Carolina Cabarrus County,2019, North Carolina,40.42249449743213,39.2977303070761,2.7825204860315678,40.61,-0.87,65.1,-1.9,41.9,-1.7,53.5,-1.8,0,0,0,1,0
North Carolina Cabarrus County,2020, North Carolina,39.71404905305423,40.42249449743213,-1.783866065712626,41.78,-0.43,65.2,-1.3,42.1,-1.6,53.7,-1.5,0,0,0,1,0
North Carolina Caldwell County,2012, North Carolina,29.30234220365076,29.30234220365076,0.0,45.5,-0.03,56.0,0.3,35.6,0.8,45.8,0.6,0,0,0,0,0
North Carolina Caldwell County,2013, North Carolina,31.07182229081689,29.30234220365076,5.694806280123101,20.53,5.89,68.2,-0.1,38.0,-0.3,53.1,-0.2,0,0,1,0,0
North Carolina Caldwell County,2014, North Carolina,31.324237466401776,31.07182229081689,0.8058142703573408,35.97,6.73,59.4,-1.0,39.8,1.5,49.6,0.2,0,0,0,0,0
North Carolina Caldwell County,2015, North Carolina,33.09172498530904,31.324237466401776,5.341176743406203,15.37,-7.64,62.0,2.2,35.6,0.8,48.8,1.5,0,0,0,0,0
North Carolina Caldwell County,2016, North Carolina,33.04708778545988,33.09172498530904,-0.1350715080824833,23.36,-4.78,60.1,-0.4,38.0,-0.1,49.1,-0.3,0,0,0,0,0
North Carolina Caldwell County,2017, North Carolina,34.82716984705715,33.04708778545988,5.1111878151870105,10.72,-2.34,59.5,1.9,32.5,0.4,46.0,1.1,0,0,0,0,0
North Carolina Caldwell County,2018, North Carolina,36.41718651116536,34.82716984705715,4.366116156778649,13.28,-0.33,53.8,0.3,29.2,0.3,41.5,0.3,0,0,0,1,0
North Carolina Caldwell County,2019, North Carolina,38.68448795180723,36.41718651116536,5.861009310673714,41.52,5.23,58.0,-3.6,37.9,-2.4,47.9,-3.0,0,0,0,1,0
North Carolina Caldwell County,2020, North Carolina,39.01053283767038,38.68448795180723,0.8357868046045009,35.28,-3.61,63.1,-1.4,41.8,-0.9,52.4,-1.2,0,0,0,1,0
North Carolina Camden County,2012, North Carolina,26.1981981981982,26.1981981981982,0.0,32.04,-4.8,56.0,0.1,36.1,0.3,46.1,0.2,0,0,0,0,0
North Carolina Camden County,2013, North Carolina,27.47653429602888,26.1981981981982,4.65246484166468,17.95,-0.63,59.2,0.1,33.3,0.2,46.3,0.1,0,0,0,0,0
North Carolina Camden County,2014, North Carolina,28.925714285714285,27.47653429602888,5.010005890852348,29.09,2.47,59.0,-0.3,37.3,1.5,48.2,0.6,0,0,0,0,0
North Carolina Camden County,2015, North Carolina,29.38490566037736,28.925714285714285,1.5626777229448403,15.12,-5.17,62.7,2.1,34.8,0.9,48.7,1.5,0,0,0,0,0
North Carolina Camden County,2016, North Carolina,25.712218649517684,29.38490566037736,-14.283819925934583,24.64,-5.71,61.2,-0.2,39.4,-0.3,50.3,-0.2,0,0,0,0,0
North Carolina Camden County,2017, North Carolina,29.953095684803003,25.712218649517684,14.158393108719542,11.39,-1.22,56.5,2.1,30.0,0.7,43.3,1.4,0,0,0,2,0
North Carolina Camden County,2018, North Carolina,32.31337325349301,29.953095684803003,7.304336660162422,18.57,2.49,53.7,0.6,30.5,0.2,42.1,0.4,0,0,0,1,0
North Carolina Camden County,2019, North Carolina,29.28904847396769,32.31337325349301,-10.325787067522414,40.4,3.0,60.6,-2.8,40.0,-2.5,50.3,-2.6,0,0,0,1,0
North Carolina Camden County,2020, North Carolina,29.93392857142857,29.28904847396769,2.154345013291745,43.46,0.46,66.1,-1.1,43.3,-1.3,54.7,-1.2,0,0,0,2,0
North Carolina Carteret County,2012, North Carolina,27.836979934247815,27.836979934247815,0.0,33.64,-2.89,55.5,0.1,36.0,0.2,45.8,0.2,0,0,0,0,0
North Carolina Carteret County,2013, North Carolina,29.462591659028416,27.836979934247815,5.517544904378602,14.33,3.98,74.9,-0.2,43.9,-0.6,59.4,-0.4,0,0,0,0,0
North Carolina Carteret County,2014, North Carolina,30.291645878374634,29.462591659028416,2.736907141576235,39.67,14.22,61.4,-2.2,39.0,0.7,50.2,-0.7,0,0,0,0,0
North Carolina Carteret County,2015, North Carolina,31.232009458805827,30.291645878374634,3.010896822606008,15.12,-9.45,62.9,1.4,37.7,1.0,50.3,1.2,0,0,0,0,0
North Carolina Carteret County,2016, North Carolina,31.40783113116339,31.232009458805827,0.5598020176028997,21.68,-4.45,57.7,-1.1,35.3,-0.3,46.5,-0.7,0,0,0,0,0
North Carolina Carteret County,2017, North Carolina,32.34626407369498,31.40783113116339,2.9012096741482885,13.5,-3.18,55.3,2.5,29.4,1.6,42.3,2.0,0,0,0,2,0
North Carolina Carteret County,2018, North Carolina,33.092520080321286,32.34626407369498,2.255059466051576,16.75,-0.81,53.0,0.4,30.0,0.0,41.5,0.2,0,0,0,2,0
North Carolina Carteret County,2019, North Carolina,34.8120124024805,33.092520080321286,4.939364901630023,38.85,0.57,60.2,-3.3,40.3,-2.1,50.2,-2.7,0,0,0,1,0
North Carolina Carteret County,2020, North Carolina,36.354566232733774,34.8120124024805,4.243081379043811,28.9,-7.91,61.1,-1.3,40.8,-1.3,51.0,-1.3,0,0,0,2,0
North Carolina Caswell County,2012, North Carolina,23.568421052631574,23.568421052631574,0.0,48.35,1.21,56.6,0.3,36.5,0.8,46.6,0.6,0,0,0,0,0
North Carolina Caswell County,2013, North Carolina,23.21859296482412,23.568421052631574,-1.5066722102301426,12.06,0.07,62.6,-0.4,33.9,0.3,48.2,-0.1,0,0,0,0,0
North Carolina Caswell County,2014, North Carolina,25.718064516129036,23.21859296482412,9.718738942183506,31.54,7.88,58.8,-1.0,36.7,1.4,47.8,0.2,0,0,0,0,0
North Carolina Caswell County,2015, North Carolina,26.955414012738853,25.718064516129036,4.590356119275561,17.15,-11.63,64.5,1.3,40.3,1.1,52.4,1.2,0,0,0,0,0
North Carolina Caswell County,2016, North Carolina,27.19109102646869,26.955414012738853,0.8667434988188667,18.99,0.08,63.7,-0.4,34.8,-0.7,49.3,-0.5,0,0,0,0,0
North Carolina Caswell County,2017, North Carolina,28.704545454545453,27.19109102646869,5.272525323466157,16.36,1.77,58.6,1.0,30.3,-0.8,44.4,0.1,0,0,0,1,0
North Carolina Caswell County,2018, North Carolina,28.926610644257703,28.704545454545453,0.7676847883882062,16.95,2.65,56.5,0.8,30.0,0.1,43.3,0.4,0,0,0,1,0
North Carolina Caswell County,2019, North Carolina,31.35417851051734,28.926610644257703,7.742406216910901,39.53,1.75,61.0,-3.0,40.3,-1.9,50.6,-2.4,0,0,0,2,0
North Carolina Caswell County,2020, North Carolina,32.4327251995439,31.35417851051734,3.32548893869002,28.08,-10.19,63.8,-0.7,41.2,-1.4,52.5,-1.1,0,0,0,1,0
North Carolina Catawba County,2012, North Carolina,35.22930270369496,35.22930270369496,0.0,43.69,1.82,53.6,0.4,31.7,0.3,42.6,0.4,0,0,0,0,0
North Carolina Catawba County,2013, North Carolina,37.58367131946273,35.22930270369496,6.264339094910499,19.47,1.14,61.7,0.1,32.2,0.1,47.0,0.1,0,0,0,0,0
North Carolina Catawba County,2014, North Carolina,38.75528542577396,37.58367131946273,3.023107928220952,38.4,10.79,60.3,-1.4,39.6,0.8,49.9,-0.3,0,0,1,0,0
North Carolina Catawba County,2015, North Carolina,40.18491591857378,38.75528542577396,3.557629673026217,20.66,-11.0,64.4,1.5,40.0,0.3,52.2,0.9,0,0,0,0,0
North Carolina Catawba County,2016, North Carolina,40.3675128869098,40.18491591857378,0.4523364341210951,14.62,-5.44,58.8,-1.0,32.6,-0.7,45.7,-0.9,0,0,0,0,0
North Carolina Catawba County,2017, North Carolina,40.94186144935247,40.3675128869098,1.402839397405455,22.78,-3.99,50.5,0.9,27.4,0.4,39.0,0.7,0,0,0,0,0
North Carolina Catawba County,2018, North Carolina,41.537649313549416,40.94186144935247,1.4343321638150557,17.78,0.55,53.7,-0.5,29.7,-0.4,41.7,-0.5,0,0,0,1,0
North Carolina Catawba County,2019, North Carolina,42.52809811026782,41.537649313549416,2.3289280281247136,37.88,-6.78,65.2,-2.3,40.1,-2.1,52.6,-2.2,0,0,0,1,0
North Carolina Catawba County,2020, North Carolina,42.48840778166021,42.52809811026782,-0.0934144880447541,29.85,-7.68,61.9,-1.2,40.8,-1.0,51.4,-1.1,0,0,0,1,0
North Carolina Chatham County,2012, North Carolina,28.692969755469758,28.692969755469758,0.0,39.32,1.54,56.2,0.5,33.9,0.6,45.0,0.5,0,0,0,0,0
North Carolina Chatham County,2013, North Carolina,29.809941978986984,28.692969755469758,3.746978857941365,18.09,5.03,70.8,0.1,42.2,-0.2,56.5,-0.1,0,0,0,0,0
North Carolina Chatham County,2014, North Carolina,31.065414110429447,29.809941978986984,4.041382249016824,6.66,0.0,65.6,-0.2,36.5,1.3,51.0,0.6,0,0,0,0,0
North Carolina Chatham County,2015, North Carolina,31.95072229962602,31.065414110429447,2.7708550088300634,14.23,-10.12,64.0,1.5,38.2,0.8,51.1,1.2,0,0,0,0,0
North Carolina Chatham County,2016, North Carolina,33.46373814447693,31.95072229962602,4.52135932428884,16.31,-1.38,60.6,-0.6,33.2,-0.9,46.9,-0.7,0,0,0,0,0
North Carolina Chatham County,2017, North Carolina,34.11241940005607,33.46373814447693,1.9015984998650532,12.59,-0.18,57.7,1.9,30.2,0.0,44.0,1.0,0,0,0,2,0
North Carolina Chatham County,2018, North Carolina,34.53736779435456,34.11241940005607,1.2304017979272617,15.33,1.53,55.4,-0.4,29.6,-0.2,42.5,-0.2,0,0,0,2,0
North Carolina Chatham County,2019, North Carolina,36.60008460833392,34.53736779435456,5.635825261206305,48.78,1.88,66.5,-2.8,43.6,-1.4,55.1,-2.1,0,0,0,2,0
North Carolina Chatham County,2020, North Carolina,36.5761506012718,36.60008460833392,-0.0654361015817003,29.45,-7.12,62.0,-1.4,41.0,-1.2,51.5,-1.3,0,0,0,1,0
North Carolina Cherokee County,2012, North Carolina,28.14644351464435,28.14644351464435,0.0,34.65,0.58,56.0,0.3,38.0,0.3,47.0,0.3,0,0,0,0,0
North Carolina Cherokee County,2013, North Carolina,27.62014835259617,28.14644351464435,-1.9054755076965733,21.89,5.48,70.4,-0.7,41.1,-0.6,55.7,-0.7,0,0,0,0,0
North Carolina Cherokee County,2014, North Carolina,30.56462363843277,27.62014835259617,9.633605571815846,8.11,0.61,74.3,-0.9,51.2,0.1,62.8,-0.4,0,0,0,0,0
North Carolina Cherokee County,2015, North Carolina,29.94734360264068,30.56462363843277,-2.061217996435802,11.32,-7.15,64.3,2.1,36.5,1.0,50.4,1.6,0,0,0,0,0
North Carolina Cherokee County,2016, North Carolina,29.963922294172065,29.94734360264068,0.055328843028706,25.66,-0.69,61.2,-1.1,37.6,-0.6,49.4,-0.9,0,0,0,0,0
North Carolina Cherokee County,2017, North Carolina,31.596367036196074,29.963922294172065,5.166558358288212,23.66,-5.9,50.1,0.2,27.3,-1.4,38.7,-0.6,0,0,0,0,0
North Carolina Cherokee County,2018, North Carolina,31.483447332421346,31.596367036196074,-0.3586637212324868,13.93,0.34,57.4,0.3,30.9,0.1,44.2,0.2,0,0,0,1,0
North Carolina Cherokee County,2019, North Carolina,31.385332252836303,31.483447332421346,-0.3126144365611177,38.97,1.06,63.0,-2.5,41.7,-2.1,52.4,-2.3,0,0,0,1,0
North Carolina Cherokee County,2020, North Carolina,32.47578859988932,31.385332252836303,3.3577517100130816,39.16,-4.67,67.8,-0.8,44.5,-1.5,56.1,-1.1,0,0,0,1,1
North Carolina Chowan County,2012, North Carolina,30.214011761697776,30.214011761697776,0.0,49.81,2.78,60.3,0.5,41.8,1.6,51.1,1.1,0,0,0,0,0
North Carolina Chowan County,2013, North Carolina,31.78249194414608,30.214011761697776,4.935044694433402,16.21,-0.4,59.2,0.1,30.4,0.4,44.8,0.2,0,0,0,0,0
North Carolina Chowan County,2014, North Carolina,33.5827868852459,31.78249194414608,5.360766952580562,17.66,1.64,60.8,-0.2,35.4,0.7,48.1,0.2,0,0,0,0,0
North Carolina Chowan County,2015, North Carolina,35.17493830545654,33.5827868852459,4.526380135721964,14.75,-6.96,62.3,2.5,35.5,1.0,48.9,1.7,0,0,0,0,0
North Carolina Chowan County,2016, North Carolina,34.10397227406025,35.17493830545654,-3.140297038685083,24.3,-3.4,59.7,-0.5,37.3,-0.1,48.5,-0.2,0,0,0,0,0
North Carolina Chowan County,2017, North Carolina,36.068414154652686,34.10397227406025,5.446432638178614,15.09,1.43,55.3,1.5,28.5,-0.2,41.9,0.7,0,0,0,2,0
North Carolina Chowan County,2018, North Carolina,35.976641258913205,36.068414154652686,-0.2550902266807486,13.82,0.57,51.7,1.2,26.6,1.0,39.2,1.1,0,0,0,1,0
North Carolina Chowan County,2019, North Carolina,37.136158057605336,35.976641258913205,3.1223391415275032,39.53,-1.4,65.6,-1.7,42.8,-1.9,54.2,-1.8,0,0,0,1,0
North Carolina Chowan County,2020, North Carolina,37.49849432476257,37.136158057605336,0.966268842741132,29.77,-8.26,60.9,-1.7,40.4,-1.2,50.6,-1.5,0,0,0,2,0
North Carolina Clay County,2012, North Carolina,24.79267449896337,24.79267449896337,0.0,32.49,-4.52,54.8,0.5,35.6,0.5,45.2,0.5,0,0,0,0,0
North Carolina Clay County,2013, North Carolina,24.47536433032616,24.79267449896337,-1.2964471717548542,19.81,3.47,70.4,-0.8,41.0,-0.6,55.7,-0.7,0,0,0,0,0
North Carolina Clay County,2014, North Carolina,25.43542934415145,24.47536433032616,3.774518608808337,14.54,0.49,56.8,-1.0,31.6,0.6,44.2,-0.2,0,0,0,0,0
North Carolina Clay County,2015, North Carolina,26.39821314613912,25.43542934415145,3.647155194397989,11.51,-5.13,62.1,1.6,32.4,0.6,47.2,1.1,0,0,0,0,0
North Carolina Clay County,2016, North Carolina,27.52064078866297,26.39821314613912,4.078493851735565,25.43,-2.49,58.9,-0.9,36.6,-0.1,47.7,-0.5,0,0,0,0,0
North Carolina Clay County,2017, North Carolina,28.917857142857144,27.52064078866297,4.831673202104098,14.92,1.95,53.9,1.4,27.8,0.2,40.8,0.8,0,0,0,0,0
North Carolina Clay County,2018, North Carolina,30.235500878734623,28.917857142857144,4.357935862091869,10.88,-2.36,55.0,0.4,30.3,0.8,42.6,0.6,0,0,0,1,0
North Carolina Clay County,2019, North Carolina,31.31151118385161,30.235500878734623,3.436468775968635,37.73,-3.6,64.5,-2.0,41.7,-2.3,53.1,-2.1,0,0,0,1,0
North Carolina Clay County,2020, North Carolina,30.30796048808832,31.31151118385161,-3.311178580154571,53.3,8.37,65.7,-1.3,42.0,-1.3,53.9,-1.3,0,0,0,1,0
North Carolina Cleveland County,2012, North Carolina,33.90388850778063,33.90388850778063,0.0,28.41,-3.6,56.4,0.5,36.6,0.1,46.5,0.3,0,0,0,0,0
North Carolina Cleveland County,2013, North Carolina,35.42687226238382,33.90388850778063,4.298950647755292,14.59,1.22,63.9,0.0,34.6,0.2,49.3,0.1,0,0,0,0,0
North Carolina Cleveland County,2014, North Carolina,35.650059611980204,35.42687226238382,0.6260504246713366,5.22,-0.14,64.6,-0.8,37.6,1.1,51.1,0.1,0,0,0,0,0
North Carolina Cleveland County,2015, North Carolina,36.968279056090566,35.650059611980204,3.565812306573096,16.78,-7.89,61.6,2.1,36.1,0.3,48.8,1.2,0,0,0,0,0
North Carolina Cleveland County,2016, North Carolina,36.23720475874821,36.968279056090566,-2.017468792666356,22.43,-0.44,59.6,-1.8,34.1,-0.8,46.8,-1.3,0,0,0,0,0
North Carolina Cleveland County,2017, North Carolina,36.83836566020129,36.23720475874821,1.6318880891682663,12.84,-0.78,58.9,1.7,30.8,-0.1,44.8,0.8,0,0,0,0,0
North Carolina Cleveland County,2018, North Carolina,37.51327753159363,36.83836566020129,1.7991279776178704,24.45,1.62,48.4,0.9,26.7,0.6,37.6,0.8,0,0,0,1,0
North Carolina Cleveland County,2019, North Carolina,38.87144335230212,37.51327753159363,3.493993800021981,37.69,-4.87,63.8,-2.3,40.8,-2.3,52.3,-2.3,0,0,0,1,0
North Carolina Cleveland County,2020, North Carolina,40.62493054874661,38.87144335230212,4.316283554849274,32.45,-7.79,65.5,-1.0,42.6,-1.1,54.0,-1.1,0,0,0,1,1
North Carolina Columbus County,2012, North Carolina,30.419152009516527,30.419152009516527,0.0,48.99,3.84,69.6,-0.1,47.3,0.7,58.4,0.3,0,0,0,0,0
North Carolina Columbus County,2013, North Carolina,32.10055671537926,30.419152009516527,5.237930048288479,9.76,0.28,64.4,-0.6,36.4,0.6,50.4,0.0,0,0,0,0,0
North Carolina Columbus County,2014, North Carolina,34.9671873636443,32.10055671537926,8.198058993001819,11.69,0.37,58.2,-1.3,31.9,1.1,45.0,-0.1,0,0,0,0,0
North Carolina Columbus County,2015, North Carolina,35.40118613138686,34.9671873636443,1.2259441424697717,21.33,-7.85,63.4,1.6,40.1,0.9,51.8,1.2,0,0,0,0,0
North Carolina Columbus County,2016, North Carolina,34.77108959260229,35.40118613138686,-1.8121276789630048,25.42,-1.09,58.6,-0.8,36.3,0.3,47.4,-0.3,0,0,0,0,0
North Carolina Columbus County,2017, North Carolina,36.00802893947415,34.77108959260229,3.4351764961948734,23.98,-7.94,52.2,-0.5,31.2,-0.1,41.7,-0.3,0,0,0,2,0
North Carolina Columbus County,2018, North Carolina,36.72634694055184,36.00802893947415,1.9558656411987008,16.5,2.4,55.7,0.8,30.6,0.4,43.2,0.6,0,0,0,2,0
North Carolina Columbus County,2019, North Carolina,35.42465636472296,36.72634694055184,-3.674532682623691,37.45,-0.64,63.2,-2.4,42.6,-2.2,52.9,-2.3,0,0,0,1,0
North Carolina Columbus County,2020, North Carolina,36.72939536504617,35.42465636472296,3.552301875257337,30.05,-7.09,62.0,-1.1,41.3,-1.2,51.6,-1.1,0,0,0,2,0
North Carolina Craven County,2012, North Carolina,34.61754411029359,34.61754411029359,0.0,54.62,7.23,68.7,0.2,46.4,0.7,57.6,0.5,0,0,0,0,0
North Carolina Craven County,2013, North Carolina,35.95323154461904,34.61754411029359,3.7150692078063,19.99,3.49,66.2,-0.1,36.8,-0.6,51.5,-0.3,0,0,0,0,0
North Carolina Craven County,2014, North Carolina,36.69971248680715,35.95323154461904,2.034023951703872,10.76,-0.67,60.8,0.0,37.3,1.8,49.0,0.9,0,0,0,0,0
North Carolina Craven County,2015, North Carolina,38.245653290294186,36.69971248680715,4.042134649270999,14.19,-6.43,64.8,2.0,36.2,1.0,50.5,1.5,0,0,0,0,0
North Carolina Craven County,2016, North Carolina,37.81590316706538,38.245653290294186,-1.1364269718224922,14.64,-3.31,59.5,-0.9,32.0,-0.8,45.8,-0.9,0,0,0,0,0
North Carolina Craven County,2017, North Carolina,38.8833533696344,37.81590316706538,2.745262715439136,16.04,2.24,52.3,1.5,26.8,0.3,39.6,0.9,0,0,0,2,0
North Carolina Craven County,2018, North Carolina,39.98321993866112,38.8833533696344,2.750820395941211,19.99,3.65,54.5,-0.7,30.2,-0.5,42.4,-0.6,0,0,0,2,0
North Carolina Craven County,2019, North Carolina,40.35797410824955,39.98321993866112,0.9285752763090868,35.82,-2.86,62.1,-2.6,41.2,-1.6,51.7,-2.1,0,0,0,1,0
North Carolina Craven County,2020, North Carolina,42.5630492397824,40.35797410824955,5.180726406866139,30.74,-5.24,60.1,-1.2,39.5,-1.1,49.8,-1.2,0,0,0,2,0
North Carolina Cumberland County,2012, North Carolina,32.73897654900548,32.73897654900548,0.0,53.25,2.25,62.5,0.7,40.9,0.9,51.7,0.8,0,0,0,0,0
North Carolina Cumberland County,2013, North Carolina,33.68132549438803,32.73897654900548,2.7978380647150067,16.27,1.55,62.8,0.2,34.0,-0.4,48.4,-0.1,0,0,0,0,0
North Carolina Cumberland County,2014, North Carolina,33.280514821098585,33.68132549438803,-1.204340363855619,10.82,0.51,60.0,-0.8,34.1,0.9,47.1,0.0,0,0,0,0,0
North Carolina Cumberland County,2015, North Carolina,34.16941923379004,33.280514821098585,2.601461870362777,16.95,-4.36,63.5,1.7,35.3,0.8,49.4,1.2,0,0,0,0,0
North Carolina Cumberland County,2016, North Carolina,33.97202670613666,34.16941923379004,-0.5810443084860785,24.24,1.86,61.0,-1.9,35.4,-0.7,48.2,-1.3,0,0,0,0,0
North Carolina Cumberland County,2017, North Carolina,34.92892638267272,33.97202670613666,2.73956223575985,16.73,-1.99,50.1,0.9,27.0,-0.4,38.6,0.3,0,0,0,2,0
North Carolina Cumberland County,2018, North Carolina,36.50186355360394,34.92892638267272,4.309196895170351,37.86,0.62,48.9,0.0,29.0,0.4,39.0,0.2,0,0,0,2,0
North Carolina Cumberland County,2019, North Carolina,37.45306762872513,36.50186355360394,2.5397227392707644,44.16,7.67,57.7,-3.4,37.8,-2.4,47.8,-2.9,0,0,0,1,0
North Carolina Cumberland County,2020, North Carolina,38.392136048294574,37.45306762872513,2.445991591580535,34.8,-5.69,65.7,-1.0,42.9,-0.9,54.3,-1.0,0,0,0,1,0
North Carolina Currituck County,2012, North Carolina,31.186552072800808,31.186552072800808,0.0,60.56,14.73,72.3,-0.3,49.6,0.6,61.0,0.2,0,0,0,0,0
North Carolina Currituck County,2013, North Carolina,34.95740008783487,31.186552072800808,10.786980741014297,17.14,5.43,70.6,-0.2,42.1,-0.2,56.3,-0.3,0,0,0,0,0
North Carolina Currituck County,2014, North Carolina,35.79367469879518,34.95740008783487,2.3363754015132137,11.67,1.2,66.0,-1.3,40.3,-0.2,53.1,-0.8,0,0,0,0,0
North Carolina Currituck County,2015, North Carolina,36.50121359223301,35.79367469879518,1.9383982717450887,16.55,-6.01,62.5,1.9,35.6,1.2,49.1,1.5,0,0,0,0,0
